Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
East Baytown,29.8,-94.9,Mobile Mini - Tank + Pump,29.804770871101574,-94.97693538665771,Business Service
East Baytown,29.8,-94.9,Children's Place,29.777373126322402,-94.97467720524197,Kids Store
East Baytown,29.8,-94.9,Styles For Less,29.797620171777695,-94.97910285475106,Women's Store
East Baytown,29.8,-94.9,Boot Barn,29.79782176784224,-94.97922466656865,Shoe Store
East Baytown,29.8,-94.9,FedEx Office Print & Ship Center,29.776313000000005,-94.97443664418029,Shipping Store
East Baytown,29.8,-94.9,Once upon a child,29.799072,-94.979607,Kids Store
East Baytown,29.8,-94.9,Walmart Vision & Glasses,29.776859119679038,-94.97510858916276,Optical Shop
East Baytown,29.8,-94.9,Sprint Store,29.795434510207933,-94.97955272277454,Mobile Phone Shop
East Baytown,29.8,-94.9,Bio Teq Plumbing,29.769630010024464,-94.97167825698853,Home Service
East Baytown,29.8,-94.9,Metro by T-Mobile,29.760326489603088,-94.9654770932541,Mobile Phone Shop
East Baytown,29.8,-94.9,Zales,29.793948377059962,-94.97982703766786,Jewelry Store
East Baytown,29.8,-94.9,Jackson Hewitt Tax Service,29.77630311,-94.97540049,Business Service
East Baytown,29.8,-94.9,Extravagant Restorations,29.790023268046276,-94.97960686683655,Business Service
Channelview,29.78,-95.11,Chick-fil-A,29.7696767,-95.1798426,Food Service
Channelview,29.78,-95.11,JCPenney,29.810661,-95.1609907,Department Store
Channelview,29.78,-95.11,CVS pharmacy,29.788870527163663,-95.12431693796788,Pharmacy
Channelview,29.78,-95.11,"Spec's Wines, Spirits & Finer Foods",29.789957321900648,-95.162007704307,Liquor Store
Channelview,29.78,-95.11,Kroger Marketplace,29.79244051388839,-94.98274784715565,Supermarket
Channelview,29.78,-95.11,Spec's Liquor Store,29.775979111003764,-94.97936678069101,Smoke Shop
Channelview,29.78,-95.11,H-E-B,29.66706577524281,-95.09676388955074,Grocery Store
Channelview,29.78,-95.11,Sam's Club,29.768823885225782,-95.18309911189435,Warehouse Store
Channelview,29.78,-95.11,Hobby Lobby,29.773682,-94.98005,Fabric Shop
Channelview,29.78,-95.11,Dollar General,29.786859999999997,-95.12536800000001,Discount Store
Channelview,29.78,-95.11,H-E-B,29.6486983,-95.1445449,Grocery Store
Channelview,29.78,-95.11,H-E-B,29.795228004946694,-94.97775077819824,Grocery Store
Channelview,29.78,-95.11,99 Cents Only Stores,29.81008,-95.16641,Discount Store
Channelview,29.78,-95.11,Best Buy,29.773088,-94.976367,Electronics Store
Channelview,29.78,-95.11,Academy Sports + Outdoors,29.7947865,-94.982817,Sporting Goods Shop
Channelview,29.78,-95.11,Ross Dress for Less,29.69014978849857,-95.1997181281764,Clothing Store
Channelview,29.78,-95.11,Kroger,29.7896017,-95.1593063,Supermarket
Channelview,29.78,-95.11,Kroger,29.7896913,-95.2007364,Supermarket
Channelview,29.78,-95.11,Fuel Maxx,29.882470847437567,-95.19611490621826,Convenience Store
Channelview,29.78,-95.11,Smoothie King,29.807222,-95.171613,Smoothie Shop
Channelview,29.78,-95.11,Ulta Beauty,29.6466953,-95.1541635,Cosmetics Shop
Channelview,29.78,-95.11,Dollar Tree,29.772321999999996,-95.18757,Discount Store
Channelview,29.78,-95.11,Walgreens,29.8070241,-95.1728902,Pharmacy
Channelview,29.78,-95.11,Staples,29.8122627,-95.1623663,Paper / Office Supplies Store
Channelview,29.78,-95.11,Walgreens,29.665746247079873,-95.18727382896031,Pharmacy
Channelview,29.78,-95.11,PetSmart,29.646967,-95.153681,Pet Store
Channelview,29.78,-95.11,Family Dollar,29.819039,-95.057727,Discount Store
Channelview,29.78,-95.11,Walgreens,29.768195807272175,-95.23334920406342,Pharmacy
Channelview,29.78,-95.11,Chick-fil-A,29.664406,-95.187314,Food Service
Channelview,29.78,-95.11,Mi Tienda,29.6636845,-95.2088761,Grocery Store
Channelview,29.78,-95.11,Dollar General,29.815351,-95.143651,Discount Store
Channelview,29.78,-95.11,Target,29.65231116078195,-95.1524904211031,Big Box Store
Channelview,29.78,-95.11,White Elephant Flea Market,29.776317,-95.128241,Flea Market
Channelview,29.78,-95.11,Circle K,29.78254,-95.124313,Convenience Store
Channelview,29.78,-95.11,Academy Sports + Outdoors,29.7685489,-95.1883626,Sporting Goods Shop
Channelview,29.78,-95.11,Dollar General,29.821414,-95.057896,Discount Store
Channelview,29.78,-95.11,Corner Store,29.7729164,-95.2467511,Convenience Store
Channelview,29.78,-95.11,AT&T,29.647891959422505,-95.15470951795584,Mobile Phone Shop
Channelview,29.78,-95.11,Walgreens,29.6492905,-95.1429675,Pharmacy
Channelview,29.78,-95.11,Smoothie King,29.65074,-95.150663,Smoothie Shop
Channelview,29.78,-95.11,Kroger,29.66336977739779,-95.18954560163365,Supermarket
Channelview,29.78,-95.11,Corner Store,29.8145933,-95.1433937,Convenience Store
Channelview,29.78,-95.11,Michaels,29.79863095578656,-94.97922331094742,Arts & Crafts Store
Channelview,29.78,-95.11,Corner Store,29.6662661,-95.1412994,Convenience Store
Channelview,29.78,-95.11,Magic Food Mart,29.77697862024222,-95.11443616385688,Convenience Store
Channelview,29.78,-95.11,Joe V's Smart Shop,29.7603108,-94.9752403,Grocery Store
Channelview,29.78,-95.11,Walgreens,29.6817121,-95.1239338,Pharmacy
Channelview,29.78,-95.11,Dollar Tree,29.662510357666015,-95.1347659923974,Discount Store
Channelview,29.78,-95.11,Bed Bath & Beyond,29.6448382259284,-95.1551775634288,Furniture / Home Store
Channelview,29.78,-95.11,Family Dollar,29.787415000000003,-95.18643399999999,Discount Store
Channelview,29.78,-95.11,Dollar General,29.69517289645623,-95.1228715486015,Discount Store
Channelview,29.78,-95.11,Smoothie King,29.796198,-94.981175,Smoothie Shop
Channelview,29.78,-95.11,CVS pharmacy,29.773075673024305,-95.24846320696847,Pharmacy
Channelview,29.78,-95.11,Stripes Convenience Stores,29.784123,-95.032683,Convenience Store
Channelview,29.78,-95.11,Walgreens,29.650156,-95.1725791,Pharmacy
Channelview,29.78,-95.11,Dollar General,29.665062729190463,-95.13970021124145,Discount Store
Channelview,29.78,-95.11,Sally Beauty,29.80917821721517,-95.16663977994509,Cosmetics Shop
Channelview,29.78,-95.11,PetSmart - Free Curbside Pickup Available,29.7937988,-94.9829117,Pet Store
Channelview,29.78,-95.11,AT&T,29.769741765220694,-95.18182128667831,Mobile Phone Shop
Channelview,29.78,-95.11,Circle K,29.7173051,-94.9979169,Convenience Store
Channelview,29.78,-95.11,Corner Store,29.690443,-95.1528536,Convenience Store
Channelview,29.78,-95.11,Dollar General,29.840236,-95.191507,Discount Store
Channelview,29.78,-95.11,The UPS Store,29.6908687,-95.1231024,Shipping Store
Channelview,29.78,-95.11,Dollar General,29.652502000000002,-95.072312,Discount Store
Channelview,29.78,-95.11,Food Town,29.819628248322527,-95.05779256292074,Grocery Store
Channelview,29.78,-95.11,Family Dollar,29.76795429681075,-95.23599977212461,Discount Store
Channelview,29.78,-95.11,Smoothie King,29.664624647323638,-95.19035075711247,Smoothie Shop
Channelview,29.78,-95.11,Kroger,29.6537328,-95.0322596,Supermarket
Channelview,29.78,-95.11,Walgreens,29.681658634577605,-95.22743503214775,Pharmacy
Channelview,29.78,-95.11,Dollar General,29.835074,-95.261225,Discount Store
Channelview,29.78,-95.11,Houston Garden Center,29.771584999999998,-95.172226,Flower Shop
Channelview,29.78,-95.11,Dollar General,29.768999716666666,-95.23365781666666,Discount Store
Channelview,29.78,-95.11,Office Depot,29.652633,-95.150807,Paper / Office Supplies Store
Channelview,29.78,-95.11,Walgreens,29.8063998,-94.9814403,Pharmacy
Channelview,29.78,-95.11,JCPenney,29.647207,-95.164481,Department Store
Channelview,29.78,-95.11,Kohl's,29.64997,-95.15483,Department Store
Channelview,29.78,-95.11,Walmart Pharmacy,29.666657101125075,-95.09997873699176,Pharmacy
Channelview,29.78,-95.11,Dollar Tree,29.781052776837033,-94.97910840895895,Discount Store
Channelview,29.78,-95.11,Kroger,29.6653696,-95.1352625,Supermarket
Channelview,29.78,-95.11,CVS pharmacy,29.651604846972496,-95.18325165877943,Pharmacy
Channelview,29.78,-95.11,Mattress Firm,29.808978000000003,-95.164413,Furniture / Home Store
Channelview,29.78,-95.11,Stripes,29.679837068530244,-95.08780318333365,Convenience Store
Channelview,29.78,-95.11,Walgreens,29.7861077,-95.2194691,Pharmacy
Channelview,29.78,-95.11,GameStop,29.771066308021545,-94.97645108333333,Video Game Store
Channelview,29.78,-95.11,Walgreens,29.7469442,-94.9758018,Pharmacy
Channelview,29.78,-95.11,Circle K,29.808345720218288,-94.982750415802,Convenience Store
Channelview,29.78,-95.11,CVS Pharmacy at Target,29.76616352097269,-94.97790754589498,Pharmacy
Channelview,29.78,-95.11,Dollar Tree,29.775058,-95.235935,Discount Store
Channelview,29.78,-95.11,Tuesday Morning,29.641140980420044,-95.15620132097557,Discount Store
Channelview,29.78,-95.11,Circle K,29.7906601,-95.1572385,Convenience Store
Channelview,29.78,-95.11,Corner Store,29.678325,-95.1237567,Convenience Store
Channelview,29.78,-95.11,Fiesta Mart Inc,29.666010262531344,-95.21142111925693,Grocery Store
Channelview,29.78,-95.11,Kroger,29.6965385,-95.1739119,Supermarket
Channelview,29.78,-95.11,Big Lots,29.6621665737181,-95.133425945998,Big Box Store
Channelview,29.78,-95.11,Lane Bryant,29.646939378391348,-95.15366372023773,Women's Store
Channelview,29.78,-95.11,Food Town,29.805482007402674,-95.18165535501835,Grocery Store
Channelview,29.78,-95.11,Walmart Supercenter,29.768585629243262,-95.17718780353536,Big Box Store
Channelview,29.78,-95.11,Corner Store,29.7070234,-95.123534,Convenience Store
Channelview,29.78,-95.11,Circle K,29.770005,-95.213041,Convenience Store
Channelview,29.78,-95.11,Family Dollar,29.682255111028162,-95.15257122391054,Discount Store
Clute,29.06,-95.39,Kroger,29.038711,-95.4212521,Supermarket
Clute,29.06,-95.39,H-E-B,29.0415306,-95.4461135,Grocery Store
Clute,29.06,-95.39,Buc-ee's,29.02116456593037,-95.43642150759696,Convenience Store
Clute,29.06,-95.39,Victoria's Secret PINK,29.049884,-95.459292,Lingerie Store
Clute,29.06,-95.39,Academy Sports + Outdoors,29.0503461,-95.4634169,Sporting Goods Shop
Clute,29.06,-95.39,Walgreens,29.04475768355212,-95.45021224175798,Pharmacy
Clute,29.06,-95.39,PetSmart,29.043774,-95.456843,Pet Store
Clute,29.06,-95.39,Victoria's Secret,29.050167257528237,-95.45954525470732,Lingerie Store
Clute,29.06,-95.39,Hobby Lobby,29.0467083,-95.4618388,Fabric Shop
Clute,29.06,-95.39,Dollar General,29.0666263203825,-95.419178699725,Discount Store
Clute,29.06,-95.39,"Tdecu Insurance Agency, Llc",29.051680959417585,-95.4637349167306,Insurance Office
Clute,29.06,-95.39,Tj Max,29.04979,-95.45752,Department Store
Clute,29.06,-95.39,Bath & Body Works,29.050051047648104,-95.45965594984479,Cosmetics Shop
Clute,29.06,-95.39,Target,29.050220712927832,-95.46522382590682,Big Box Store
Clute,29.06,-95.39,Dillard's,29.051763402597764,-95.45928284445935,Department Store
Clute,29.06,-95.39,Dollar General,28.971746,-95.37079698275296,Discount Store
Clute,29.06,-95.39,Walgreens,29.018385915221838,-95.41963905938246,Pharmacy
Clute,29.06,-95.39,"Spec's Wine, Spirits, Beer, & Cigars",29.177742345298373,-95.43456747436123,Liquor Store
Clute,29.06,-95.39,Kohl's,29.046187,-95.463808,Department Store
Clute,29.06,-95.39,Maurices,29.047265106597127,-95.46484850437406,Women's Store
Clute,29.06,-95.39,Hot Topic,29.050646999999998,-95.458969,Clothing Store
Clute,29.06,-95.39,Walgreens,29.17383791277881,-95.43360453853893,Pharmacy
Clute,29.06,-95.39,Dollar Tree,29.047292660563205,-95.46236007284975,Discount Store
Clute,29.06,-95.39,Petco,29.04591784150406,-95.45687779634675,Pet Store
Clute,29.06,-95.39,Lane Bryant,29.04633,-95.464414,Clothing Store
Clute,29.06,-95.39,Circle K,29.045517999999998,-95.40241,Convenience Store
Clute,29.06,-95.39,rue21,29.051086404601612,-95.45901417732239,Clothing Store
Clute,29.06,-95.39,Kay Jewelers,29.0498416,-95.4598848,Jewelry Store
Clute,29.06,-95.39,Famous Footwear,29.04644584004796,-95.46469836003241,Shoe Store
Clute,29.06,-95.39,Goodwill Select,29.041672,-95.452317,Thrift / Vintage Store
Clute,29.06,-95.39,The UPS Store,29.04571810353048,-95.45721433498761,Shipping Store
Clute,29.06,-95.39,Dollar General,28.950671999999997,-95.34829,Discount Store
Clute,29.06,-95.39,Mattress Firm,29.045621999999998,-95.456819,Furniture / Home Store
Clute,29.06,-95.39,Ross Dress for Less,29.04945771753397,-95.45886787678982,Clothing Store
Clute,29.06,-95.39,Verizon - Closed,29.0461545,-95.4563722,Mobile Phone Shop
Clute,29.06,-95.39,Dollar General,29.169055,-95.41740300000001,Discount Store
Clute,29.06,-95.39,FedEx Ship Center,29.07998,-95.41252,Shipping Store
Clute,29.06,-95.39,Best Buy,29.0443378,-95.4570384,Electronics Store
Clute,29.06,-95.39,Big Lots,29.046590204495775,-95.46144999826907,Big Box Store
Clute,29.06,-95.39,Ashley HomeStore,29.049894,-95.45713,Furniture / Home Store
Clute,29.06,-95.39,Dollar Tree,29.183709999999998,-95.431348,Discount Store
Clute,29.06,-95.39,AT&T,29.177278,-95.432071,Mobile Phone Shop
Clute,29.06,-95.39,Corner Store,29.0469094,-95.4607585,Convenience Store
Clute,29.06,-95.39,Circle K,28.9559535,-95.3738611,Convenience Store
Clute,29.06,-95.39,JCPenney,29.050281682413342,-95.46019542223803,Department Store
Clute,29.06,-95.39,Kroger,29.1835735,-95.4309402,Supermarket
Clute,29.06,-95.39,Foot Locker,29.050298,-95.459176,Shoe Store
Clute,29.06,-95.39,Office Depot,29.044082,-95.456986,Paper / Office Supplies Store
Clute,29.06,-95.39,McCoy's Building Supply,29.044565212307226,-95.40241856287146,Construction & Landscaping
Clute,29.06,-95.39,Brazos Mall,29.049566993794095,-95.45945405960083,Shopping Mall
Clute,29.06,-95.39,Pecan Acres Pet Resort,29.03865648901759,-95.39977104899071,Pet Store
Clute,29.06,-95.39,Stop n save,29.075361695166382,-95.40997267915242,Convenience Store
Clute,29.06,-95.39,Servants Flooring,29.0675739,-95.41794829999999,Construction & Landscaping
Clute,29.06,-95.39,Redbox,29.066502,-95.419173,Video Store
Clute,29.06,-95.39,CVS pharmacy,29.044689,-95.44911,Pharmacy
Clute,29.06,-95.39,Gulf Fence Company,29.051097,-95.424891,Construction & Landscaping
Clute,29.06,-95.39,Xfinity Store By Comcast,29.028641999999998,-95.398234,Business Service
Clute,29.06,-95.39,Kalen Bailey - State Farm Insurance Agent,29.026865,-95.397143,Insurance Office
Clute,29.06,-95.39,"Keith Johnson, Attorney At Law",29.026639000000003,-95.39724100000001,Lawyer
Clute,29.06,-95.39,Adam Gutierrez,29.039096712767968,-95.42793071933374,Home Service
Clute,29.06,-95.39,Brazos Industries,29.021320000000003,-95.403601,Home Service
Clute,29.06,-95.39,Mammoth Lake Scuba,29.029516802809763,-95.42074386866935,Sporting Goods Shop
Clute,29.06,-95.39,Redbox,29.041677,-95.433665,Video Store
Clute,29.06,-95.39,H&E Equipment Services,29.04985779999999,-95.3399496,Construction & Landscaping
Clute,29.06,-95.39,Reck's,29.016270000000002,-95.403987,Grocery Store
Clute,29.06,-95.39,Sunbelt Rentals,29.098471000000004,-95.418018,Rental Service
Clute,29.06,-95.39,Sunbelt Rentals Industrial Services,29.09861630000001,-95.41803039999999,Rental Service
Clute,29.06,-95.39,Apex Process Control Management Inc,29.040693938095004,-95.4375672340393,Business Service
Clute,29.06,-95.39,Lone Star Sand and Construction,29.038591960075163,-95.43697565830371,Construction & Landscaping
Clute,29.06,-95.39,BabySoft Steam Carpet Cleaning,29.034334132783084,-95.43416619300842,Home Service
Clute,29.06,-95.39,Honda of Brazosport,29.017382,-95.414579,Motorcycle Shop
Clute,29.06,-95.39,A Absolute Plumbing Inc,29.102329954208866,-95.41739970445633,Home Service
Clute,29.06,-95.39,United Rentals,29.013721000000004,-95.408141,Construction & Landscaping
Clute,29.06,-95.39,Buddy's Home Furnishings,29.018093,-95.418991,Furniture / Home Store
Clute,29.06,-95.39,"United Rentals - Fluid Solutions: Pumps, Tanks, Filtration",29.01428,-95.410388,Construction & Landscaping
Clute,29.06,-95.39,Redbox,29.018504,-95.420212,Video Store
Clute,29.06,-95.39,Farmers Insurance,29.01835556,-95.42,Insurance Office
Clute,29.06,-95.39,Kroger Grocery Pickup and Delivery,29.017618515945326,-95.4186635723802,Grocery Store
Clute,29.06,-95.39,EZPAWN,29.01859592,-95.42090468,Pawn Shop
Clute,29.06,-95.39,Home Security Team - ADT Authorized Company,29.041827030298826,-95.44279217720032,Home Service
Clute,29.06,-95.39,Office Universe,29.012265000000003,-95.405475,Paper / Office Supplies Store
Clute,29.06,-95.39,Mobile Mini - Tank + Pump,29.01325798034668,-95.40955352783203,Business Service
Clute,29.06,-95.39,Branson Enterprises,29.0188098,-95.4224938,Construction & Landscaping
Clute,29.06,-95.39,Rustic Life Custom Furniture,29.020077,-95.42452800000001,Furniture / Home Store
Clute,29.06,-95.39,Jackson Hewitt Tax Service,29.0175598,-95.4207286,Business Service
Clute,29.06,-95.39,Angleton Decorating & Upholstery,29.1051423,-95.4188832,Furniture / Home Store
Clute,29.06,-95.39,Allstate Insurance: Doan Pham,29.01562763573216,-95.42050124101479,Insurance Office
Clute,29.06,-95.39,H-E-B Curbside,29.041258,-95.4453,Grocery Store
Clute,29.06,-95.39,OJL Construction LLC,29.108882895184472,-95.36828255283513,Construction & Landscaping
Clute,29.06,-95.39,H-E-B Pharmacy,29.0417602,-95.4463134,Pharmacy
Clute,29.06,-95.39,CareBuilders at Home - Lake Jackson,29.043978000000003,-95.4473,Home Service
Clute,29.06,-95.39,Amazing Lash Studio,29.041673258397292,-95.4467434471627,Health & Beauty Service
Clute,29.06,-95.39,C-Star Massage,29.042237,-95.448001,Massage Studio
Clute,29.06,-95.39,Rent-A-Center,29.0127026,-95.4195649,Electronics Store
Clute,29.06,-95.39,Xfinity Store By Comcast,29.043564164343685,-95.44877886772156,Business Service
Clute,29.06,-95.39,Bargain Box,29.042127,-95.44868199999999,Boutique
Clute,29.06,-95.39,Treasure Chest,29.042127,-95.44868199999999,Gift Shop
Clute,29.06,-95.39,Farmers Insurance,29.0414,-95.4488,Insurance Office
Clute,29.06,-95.39,Deja Vu Boutique,29.04101,-95.449196,Boutique
Clute,29.06,-95.39,Gulf Coast Tactical Supply,29.0398,-95.449127,Sporting Goods Shop
Crosby,29.9,-95.0,Kroger Marketplace,29.79244051388839,-94.98274784715565,Supermarket
Crosby,29.9,-95.0,H-E-B,29.795228004946694,-94.97775077819824,Grocery Store
Crosby,29.9,-95.0,Spec's Liquor Store,29.775979111003764,-94.97936678069101,Smoke Shop
Crosby,29.9,-95.0,Academy Sports + Outdoors,29.7947865,-94.982817,Sporting Goods Shop
Crosby,29.9,-95.0,Hobby Lobby,29.773682,-94.98005,Fabric Shop
Crosby,29.9,-95.0,Best Buy,29.773088,-94.976367,Electronics Store
Crosby,29.9,-95.0,TJ Nails And Spa,29.810001556491212,-94.98324311248764,Cosmetics Shop
Crosby,29.9,-95.0,Michaels,29.79863095578656,-94.97922331094742,Arts & Crafts Store
Crosby,29.9,-95.0,Family Dollar,29.819039,-95.057727,Discount Store
Crosby,29.9,-95.0,Smoothie King,29.796198,-94.981175,Smoothie Shop
Crosby,29.9,-95.0,Walmart Supercenter,29.817344252340455,-94.8970360452067,Big Box Store
Crosby,29.9,-95.0,PetSmart - Free Curbside Pickup Available,29.7937988,-94.9829117,Pet Store
Crosby,29.9,-95.0,Dollar General,29.821414,-95.057896,Discount Store
Crosby,29.9,-95.0,Walgreens,29.8063998,-94.9814403,Pharmacy
Crosby,29.9,-95.0,Redbox,29.895696,-95.062597,Video Store
Crosby,29.9,-95.0,Pier 1 Imports,29.798924227938393,-94.97933998703957,Furniture / Home Store
Crosby,29.9,-95.0,Champs Sports,29.799866,-94.984487,Shoe Store
Crosby,29.9,-95.0,Joe V's Smart Shop,29.7603108,-94.9752403,Grocery Store
Crosby,29.9,-95.0,Vitamin Shoppe,29.7752363,-94.978476,Supplement Shop
Crosby,29.9,-95.0,SHOE DEPT.,29.89610465735512,-95.0644460888452,Shoe Store
Crosby,29.9,-95.0,UPS Access Point location,29.898793,-95.063453,Shipping Store
Crosby,29.9,-95.0,Marshalls,29.801704596023345,-94.98154421719373,Department Store
Crosby,29.9,-95.0,Circle K,29.808345720218288,-94.982750415802,Convenience Store
Crosby,29.9,-95.0,Walmart Pharmacy,29.817393081040812,-94.89935368335864,Pharmacy
Crosby,29.9,-95.0,Dollar Tree,29.781052776837033,-94.97910840895895,Discount Store
Crosby,29.9,-95.0,Circle K,29.9489245,-95.0776643,Convenience Store
Crosby,29.9,-95.0,Petco,29.77552132073507,-94.97949874412781,Pet Store
Crosby,29.9,-95.0,Arlan's Market,29.921008386243816,-95.0699201223398,Grocery Store
Crosby,29.9,-95.0,Food Town,29.819628248322527,-95.05779256292074,Grocery Store
Crosby,29.9,-95.0,Dollar General,29.761939019715992,-94.96379220659821,Discount Store
Crosby,29.9,-95.0,Redbox,29.806199,-94.982008,Video Store
Crosby,29.9,-95.0,Stripes Convenience Stores,29.784123,-95.032683,Convenience Store
Crosby,29.9,-95.0,Journeys,29.799500973377086,-94.98462525693834,Shoe Store
Crosby,29.9,-95.0,GameStop,29.771066308021545,-94.97645108333333,Video Game Store
Crosby,29.9,-95.0,The UPS Store,29.7931375,-94.9827628,Shipping Store
Crosby,29.9,-95.0,Walgreens,29.895684880739946,-95.06259461184527,Pharmacy
Crosby,29.9,-95.0,CVS Pharmacy at Target,29.76616352097269,-94.97790754589498,Pharmacy
Crosby,29.9,-95.0,Dollar General,29.855260969016093,-94.86404357358943,Discount Store
Crosby,29.9,-95.0,Mattress Firm,29.79753828347246,-94.98020932182935,Furniture / Home Store
Crosby,29.9,-95.0,Mattress Firm,29.775813749244197,-94.97779846982841,Department Store
Crosby,29.9,-95.0,Verizon,29.797713892875915,-94.98020634055138,Mobile Phone Shop
Crosby,29.9,-95.0,Walgreens,29.7657658,-94.9770045,Pharmacy
Crosby,29.9,-95.0,Family Dollar,29.853247921860387,-94.86295460649414,Discount Store
Crosby,29.9,-95.0,Walmart Supercenter,29.894475596830738,-95.06505099381162,Big Box Store
Crosby,29.9,-95.0,Goodwill Select Store & Donations,29.759871920723633,-94.97828063191852,Antique Shop
Crosby,29.9,-95.0,D&R painting and drywall,29.902995431841116,-95.0069010257721,Construction & Landscaping
Crosby,29.9,-95.0,Redbox,29.898776,-95.06349,Video Store
Crosby,29.9,-95.0,Beautifully Marked,29.88247,-95.06034,Health & Beauty Service
Crosby,29.9,-95.0,Viasat Authorized Retailer,29.9128720875176,-95.06205797195433,Business Service
Crosby,29.9,-95.0,ABC Garage Door Repair Crosby TX,29.9057887,-95.06350599999999,Construction & Landscaping
Crosby,29.9,-95.0,Farmers Insurance,29.8889,-95.06323061,Insurance Office
Crosby,29.9,-95.0,Redbox,29.887369,-95.063246,Video Store
Crosby,29.9,-95.0,"Boost Mobile Local by Wireless Link, Inc.",29.893138,-95.064431,Mobile Phone Shop
Crosby,29.9,-95.0,Walmart Grocery Pickup,29.894335,-95.065152,Grocery Store
Crosby,29.9,-95.0,La Dolce Vita,29.90716792242851,-95.0656508219562,Boutique
Crosby,29.9,-95.0,Food Town,29.76050387120414,-94.96491970434379,Grocery Store
Crosby,29.9,-95.0,Locksmiths Crosby TX,29.881666,-95.063694,Locksmith
Crosby,29.9,-95.0,Food Town,29.771355216971354,-94.99751061201096,Grocery Store
Crosby,29.9,-95.0,Crosby Garage Door Repair,29.965605395767355,-95.00317811965941,Auto Workshop
Crosby,29.9,-95.0,Cool Air A/C & Heating,29.9682138,-95.0116297,Construction & Landscaping
Crosby,29.9,-95.0,Redbox,29.87417696656359,-95.07586921427027,Video Store
Crosby,29.9,-95.0,Century Communities - Newport,29.91102513,-95.08366571,Construction & Landscaping
Crosby,29.9,-95.0,Target,29.77169708412363,-94.97627837799706,Big Box Store
Crosby,29.9,-95.0,P J General Construction-Renovation,29.8255918,-94.9843283,Construction & Landscaping
Crosby,29.9,-95.0,Bi-Coastal Transit LLC,29.937372,-95.07879960000002,Business Service
Crosby,29.9,-95.0,JR Flores Landscaping Services,29.83005273642683,-95.03946304321289,Construction & Landscaping
Crosby,29.9,-95.0,AEI Garage door repair,29.92457028622066,-95.08890151977539,Home Service
Crosby,29.9,-95.0,JR Flores Landscape Services,29.831452000000002,-95.053375,Construction & Landscaping
Crosby,29.9,-95.0,Let's Dance,29.821006346043355,-94.96695853307942,Department Store
Crosby,29.9,-95.0,Honey Stop,29.830015799225183,-95.05727669114248,Convenience Store
Crosby,29.9,-95.0,"Numerical Precision, Inc.",29.969005325275077,-95.05945086479187,Business Service
Crosby,29.9,-95.0,Cotten Weston,29.819646999999996,-95.035776,Lawyer
Crosby,29.9,-95.0,Big Lots,29.8051759,-94.98631809999999,Discount Store
Crosby,29.9,-95.0,nuHome at Wooster Trails at Baytown Crossings by Lennar,29.8120015,-94.9558696,Home Service
Crosby,29.9,-95.0,Mobile Mini - Tank + Pump,29.804770871101574,-94.97693538665771,Business Service
Crosby,29.9,-95.0,FASTSIGNS,29.803394,-94.985787,Business Service
Crosby,29.9,-95.0,The Sassy Sunflower,29.819372,-95.063302,Clothing Store
Crosby,29.9,-95.0,Upgrade Windows and Doors,29.963224,-95.0868284,Home Service
Crosby,29.9,-95.0,TSO,29.80304718017578,-94.9809341430664,Optical Shop
Crosby,29.9,-95.0,Vision Source Baytown,29.80295655,-94.98083217,Optical Shop
Crosby,29.9,-95.0,James Avery Artisan Jewelry,29.814147130011346,-94.9428391456604,Jewelry Store
Crosby,29.9,-95.0,XFINITY Store by Comcast,29.813305,-95.058065,Business Service
Crosby,29.9,-95.0,Merle Norman Cosmetics,29.79981486112791,-94.98487398088885,Cosmetics Shop
Crosby,29.9,-95.0,Hallmark,29.799552382675923,-94.98495012109463,Gift Shop
Crosby,29.9,-95.0,XFINITY Store by Comcast,29.800041447308057,-94.98095870018005,Business Service
Crosby,29.9,-95.0,"Foundation Savers, Inc",29.96963919770602,-95.08658409118652,Construction & Landscaping
Crosby,29.9,-95.0,Once upon a child,29.799072,-94.979607,Kids Store
Crosby,29.9,-95.0,Jeremy Rosenkranz - State Farm Insurance Agent,29.810254447336483,-95.05723959767238,Insurance Office
Crosby,29.9,-95.0,Jeremy Rosenkranz - State Farm Insurance Agent,29.810219,-95.057298,Insurance Office
Crosby,29.9,-95.0,Sunglass Hut at Macy's,29.798097,-94.98539,Accessories Store
Crosby,29.9,-95.0,Ziips Liquor,29.809237,-95.057466,Liquor Store
Crosby,29.9,-95.0,Boot Barn,29.79782176784224,-94.97922466656865,Shoe Store
Crosby,29.9,-95.0,Sprint Store,29.795434510207933,-94.97955272277454,Mobile Phone Shop
Crosby,29.9,-95.0,Zales,29.793948377059962,-94.97982703766786,Jewelry Store
Crosby,29.9,-95.0,Kroger Pharmacy,29.792111,-94.9825081,Pharmacy
Crosby,29.9,-95.0,Clean Energy Natural Gas,29.794482,-95.033336,Cosmetics Shop
Crosby,29.9,-95.0,SMW Projects,29.78868,-94.97067,Construction & Landscaping
Crosby,29.9,-95.0,Walmart Supercenter,29.776575743486767,-94.97506798818132,Big Box Store
Crosby,29.9,-95.0,United Rentals,29.83524926274248,-95.11178250375093,Construction & Landscaping
Crosby,29.9,-95.0,PC Outlet,29.785162189823055,-94.97201118575443,Electronics Store
Daisetta,30.11,-94.64,Family Dollar,30.11261,-94.644065,Discount Store
