Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
West Terrell,32.8,-96.3,Marshalls,32.718697,-96.3267185,Department Store
West Terrell,32.8,-96.3,Rite Call Restoration LLC,32.713359,-96.332995,Home Service
West Terrell,32.8,-96.3,Service Fire,32.7779759,-96.4062635,Construction & Landscaping
West Terrell,32.8,-96.3,Le Gourmet Chef,32.70294610731799,-96.28384060722641,Gourmet Shop
West Terrell,32.8,-96.3,Vitamin World,32.702690999999994,-96.283757,Supplement Shop
West Terrell,32.8,-96.3,SKECHERS Factory Outlet,32.702690999999994,-96.283757,Shoe Store
West Terrell,32.8,-96.3,Gymboree Outlet,32.702690999999994,-96.283757,Outlet Store
West Terrell,32.8,-96.3,Perfumania,32.702690999999994,-96.283757,Perfume Shop
West Terrell,32.8,-96.3,Jockey,32.702338742951376,-96.2834860466271,Clothing Store
West Terrell,32.8,-96.3,Reebok Outlet Store Terrell,32.70225,-96.28212,Shoe Store
West Terrell,32.8,-96.3,Lone Star Animal Removal Service,32.75386,-96.404071,Home Service
West Terrell,32.8,-96.3,Heidi's Boutique,32.761316865339985,-96.41306787729262,Gift Shop
West Terrell,32.8,-96.3,Williams Services LLC,32.77062280210206,-96.4199423789978,Home Service
West Terrell,32.8,-96.3,Clevelands Roofing LLC,32.898326,-96.34518,Construction & Landscaping
West Terrell,32.8,-96.3,"Shields Electrical Services, Inc.",32.77755087549791,-96.42380475997923,Home Service
West Terrell,32.8,-96.3,Jewelry by Pixy,32.77476121809862,-96.42409175634384,Jewelry Store
West Terrell,32.8,-96.3,Advanced Overhead Door,32.7471992,-96.41291849999999,Home Service
West Terrell,32.8,-96.3,Zeus Restoration,32.90056768847937,-96.35347938550694,Home Service
West Terrell,32.8,-96.3,Wasden Plumbing,32.73895247763537,-96.41378402709961,Home Service
West Terrell,32.8,-96.3,"LTW A/C and Refrigeration, Inc.",32.90198374813429,-96.3629937171936,Home Service
West Terrell,32.8,-96.3,Fuller Appliance Service,32.794898,-96.16013699999999,Other Repair Shop
West Terrell,32.8,-96.3,Southwest Car Care,32.9151254133745,-96.2707162914854,Auto Garage
West Terrell,32.8,-96.3,Blawkhawk Blasting LLC,32.874435,-96.409216,Business Service
West Terrell,32.8,-96.3,"TCC, Verizon Authorized Retailer",32.690941970653036,-96.244344364418,Mobile Phone Shop
West Terrell,32.8,-96.3,B&W Services,32.91890890000001,-96.27047340000001,Home Service
West Terrell,32.8,-96.3,Jungle Jump Event & Party Rentals LLC,32.915309,-96.2455667,Rental Service
West Terrell,32.8,-96.3,Cellular ER,32.89704,-96.3938,Mobile Phone Shop
West Terrell,32.8,-96.3,Value Works Inc,32.863581,-96.429011,Home Service
West Terrell,32.8,-96.3,Teacup And Toy Pets Boutique - Puppies For Sale & Pet Supplies,32.7414083,-96.43324774607994,Pet Store
West Terrell,32.8,-96.3,Grace Construction LLC,32.673013243645386,-96.30158185958862,Construction & Landscaping
West Terrell,32.8,-96.3,Antiques & Vintage Texas,32.7419026,-96.4362914,Antique Shop
West Terrell,32.8,-96.3,Pacific Columns Inc.,32.8628443,-96.4364657,Furniture / Home Store
West Terrell,32.8,-96.3,McCord's Custom Fence & Structures,32.9278176226862,-96.265835571054,Construction & Landscaping
West Terrell,32.8,-96.3,HFG Ventures,32.8630807,-96.4389813,Business Service
West Terrell,32.8,-96.3,AT&T Wireless Store,32.746196418356256,-96.4478382207534,Electronics Store
West Terrell,32.8,-96.3,Adams Mobile Air,32.68486979,-96.385919,Business Service
West Terrell,32.8,-96.3,Kroger Pharmacy,32.7488766,-96.4498332,Pharmacy
West Terrell,32.8,-96.3,be lush salon,32.74529,-96.448872,Health & Beauty Service
West Terrell,32.8,-96.3,Discount Beauty,32.74519345287846,-96.4488319393253,Cosmetics Shop
West Terrell,32.8,-96.3,Fence Creations,32.927436533285565,-96.35892748832703,Home Service
West Terrell,32.8,-96.3,Forney Specialty Pharmacy,32.74551103268736,-96.44922265029714,Pharmacy
West Terrell,32.8,-96.3,Duncan Management,32.74102,-96.44785,Business Service
West Terrell,32.8,-96.3,Bb Daddy,32.75694,-96.45641,Kids Store
West Terrell,32.8,-96.3,Lonestar Nutrition,32.741932,-96.449615,Smoothie Shop
West Terrell,32.8,-96.3,Forney Air,32.752011,-96.454797,Home Service
West Terrell,32.8,-96.3,Lakepointe Pharmacy,32.74271362913576,-96.451938061146,Pharmacy
West Terrell,32.8,-96.3,CDL Test Truck,32.86383,-96.44864,Rental Service
West Terrell,32.8,-96.3,L & L HVAC Services Inc,32.68733,-96.40029,Home Service
West Terrell,32.8,-96.3,Schindler Carpet & Floors Design Center,32.750088000738515,-96.4569354057312,Carpet Store
West Terrell,32.8,-96.3,Glitterhouse Designs & More,32.7315881906627,-96.44676446914673,Home Service
West Terrell,32.8,-96.3,Crosslink Powder Coating Forney,32.75082,-96.45797,Construction & Landscaping
West Terrell,32.8,-96.3,platinum collision,32.74961,-96.457772,Auto Garage
West Terrell,32.8,-96.3,AirCheck One,32.72235933,-96.44399767,Construction & Landscaping
West Terrell,32.8,-96.3,CYA Guns,32.752359690971645,-96.46151753367926,Gun Shop
West Terrell,32.8,-96.3,Schnorrbusch Heating & Air Conditioning,32.7369117,-96.2745658,Home Service
East Terrell,32.7,-96.2,QuikTrip,32.703672467127255,-96.27496809831523,Convenience Store
East Terrell,32.7,-96.2,QuikTrip,32.705145694377094,-96.27525328878968,Convenience Store
East Terrell,32.7,-96.2,Gap Factory Store,32.70275441371309,-96.28330198411484,Clothing Store
East Terrell,32.7,-96.2,Maurices,32.702461654650605,-96.28382447456192,Women's Store
East Terrell,32.7,-96.2,Dollar Tree,32.738379652258416,-96.30712312966078,Discount Store
East Terrell,32.7,-96.2,Old Navy,32.70195711318121,-96.28163718586796,Clothing Store
East Terrell,32.7,-96.2,Dollar General,32.74238144836069,-96.27932049833446,Discount Store
East Terrell,32.7,-96.2,Famous Footwear,32.702690999999994,-96.283757,Shoe Store
East Terrell,32.7,-96.2,Sunglass Hut,32.703001,-96.2850593,Accessories Store
East Terrell,32.7,-96.2,rue21,32.702404833200816,-96.28365263342857,Clothing Store
East Terrell,32.7,-96.2,Claire's,32.703329,-96.284796,Accessories Store
East Terrell,32.7,-96.2,Family Dollar,32.737641450807686,-96.2841052503721,Discount Store
East Terrell,32.7,-96.2,Five Below,32.719116,-96.326178,Discount Store
East Terrell,32.7,-96.2,Redbox,32.73722,-96.306954,Video Store
East Terrell,32.7,-96.2,CVS pharmacy,32.58864430681681,-96.30890672544379,Pharmacy
East Terrell,32.7,-96.2,Tanger Outlet Terrell,32.70285175636784,-96.28303630653673,Outlet Mall
East Terrell,32.7,-96.2,CVS pharmacy,32.73756779891288,-96.3041045374022,Pharmacy
East Terrell,32.7,-96.2,Levi's Outlet Store,32.702690999999994,-96.283757,Clothing Store
East Terrell,32.7,-96.2,Family Dollar,32.588598132133484,-96.30394220352173,Discount Store
East Terrell,32.7,-96.2,Big Lots,32.73885244791634,-96.30007228725162,Big Box Store
East Terrell,32.7,-96.2,Blazin Hot Fireplaces,32.69711519845841,-96.18602594783306,Construction & Landscaping
East Terrell,32.7,-96.2,Brookshire's,32.73867610323506,-96.29810973018296,Grocery Store
East Terrell,32.7,-96.2,Corner Store,32.6995413,-96.2741175,Convenience Store
East Terrell,32.7,-96.2,Gordy Roofing Mineola TX,32.72935892990903,-96.20702862739563,Construction & Landscaping
East Terrell,32.7,-96.2,Romuender German Shepherd Dogs,32.73221995482689,-96.19858503341675,Mobility Store
East Terrell,32.7,-96.2,"TCC, Verizon Authorized Retailer",32.690941970653036,-96.244344364418,Mobile Phone Shop
East Terrell,32.7,-96.2,Catherines,32.714292,-96.251342,Women's Store
East Terrell,32.7,-96.2,Circle K,32.6996823,-96.275869,Convenience Store
East Terrell,32.7,-96.2,Liquid Lawns Hydroseeding & Hydromulching Corp,32.659885,-96.231216,Construction & Landscaping
East Terrell,32.7,-96.2,UP ABOVE CONSTRUCTION,32.695768868364055,-96.25922441482544,Construction & Landscaping
East Terrell,32.7,-96.2,BlueFire Pools,32.67131883,-96.25534683,Home Service
East Terrell,32.7,-96.2,Next Level Appliance Repair,32.747528,-96.238731,Other Repair Shop
East Terrell,32.7,-96.2,Cowboys Liquor,32.73439969984214,-96.26114775580024,Liquor Store
East Terrell,32.7,-96.2,34 Liquor,32.69876718521118,-96.27474904060364,Liquor Store
East Terrell,32.7,-96.2,kangaroo,32.700121377008664,-96.27615088047483,Convenience Store
East Terrell,32.7,-96.2,McCoy's Building Supply,32.70571365024554,-96.27900680050755,Construction & Landscaping
East Terrell,32.7,-96.2,Vitamin World,32.703042,-96.280552,Supplement Shop
East Terrell,32.7,-96.2,Vasani R. P. MD PA,32.710737461586355,-96.27997398376465,Health & Beauty Service
East Terrell,32.7,-96.2,Reebok Outlet Store Terrell,32.70225,-96.28212,Shoe Store
East Terrell,32.7,-96.2,Cliff's Heating & Air,32.736138000000004,-96.27015300000001,Construction & Landscaping
East Terrell,32.7,-96.2,Twice The Ice,32.726927,-96.276799,Convenience Store
East Terrell,32.7,-96.2,Jockey,32.702338742951376,-96.2834860466271,Clothing Store
East Terrell,32.7,-96.2,Vitamin World,32.702690999999994,-96.283757,Supplement Shop
East Terrell,32.7,-96.2,Wilsons Leather Outlet,32.702690999999994,-96.283757,Clothing Store
East Terrell,32.7,-96.2,Justice,32.702690999999994,-96.283757,Clothing Store
East Terrell,32.7,-96.2,SKECHERS Factory Outlet,32.702690999999994,-96.283757,Shoe Store
East Terrell,32.7,-96.2,Gymboree Outlet,32.702690999999994,-96.283757,Outlet Store
East Terrell,32.7,-96.2,Perfumania,32.702690999999994,-96.283757,Perfume Shop
East Terrell,32.7,-96.2,Le Gourmet Chef,32.70294610731799,-96.28384060722641,Gourmet Shop
East Terrell,32.7,-96.2,Van Heusen,32.70380360556706,-96.28450481176412,Clothing Store
East Terrell,32.7,-96.2,L'eggs Hanes Bali Playtex,32.70291727447819,-96.28481359174975,Clothing Store
East Terrell,32.7,-96.2,G.H. Bass & Co.,32.70379734575502,-96.28485524785049,Shoe Store
East Terrell,32.7,-96.2,Haggar,32.70328051404979,-96.28523290674593,Men's Store
East Terrell,32.7,-96.2,Texan Appliance Repair,32.735631403938896,-96.2745451927185,Home Service
East Terrell,32.7,-96.2,McGuinty's Hardware,32.73736,-96.27344,Home Service
East Terrell,32.7,-96.2,Tryce's Lawn Service,32.643101,-96.14618999999999,Construction & Landscaping
East Terrell,32.7,-96.2,Law Offices of Houston M. Smith,32.73590259,-96.27578612,Lawyer
East Terrell,32.7,-96.2,Farmers Insurance,32.73629098,-96.27726843,Insurance Office
East Terrell,32.7,-96.2,Pritchett's Jewelry,32.73648209207802,-96.27749988657054,Jewelry Store
East Terrell,32.7,-96.2,A Heavenly Body Massage,32.73622704039428,-96.27772092819214,Massage Studio
East Terrell,32.7,-96.2,Williamson's Glass & Mirror LLC,32.7363255,-96.2778881,Furniture / Home Store
East Terrell,32.7,-96.2,Bass-Rutledge Drug,32.736148834228516,-96.27837371826172,Pharmacy
East Terrell,32.7,-96.2,Front Porch,32.73835,-96.276918,Gift Shop
East Terrell,32.7,-96.2,Traylor Furniture,32.736556,-96.278567,Furniture / Home Store
East Terrell,32.7,-96.2,Risingers Country Store,32.73673694302991,-96.2786621306764,Clothing Store
East Terrell,32.7,-96.2,RouterCAD,32.73357372010094,-96.28215730190276,Lighting Store
East Terrell,32.7,-96.2,Walmart Supercenter,32.73969490260471,-96.30573599731562,Big Box Store
East Terrell,32.7,-96.2,Viasat Authorized Retailer,32.738248564742236,-96.28037095069885,Business Service
East Terrell,32.7,-96.2,Kotton Candy Boutique,32.738028,-96.280749,Gift Shop
East Terrell,32.7,-96.2,Boost Mobile,32.736671,-96.282028,Mobile Phone Shop
East Terrell,32.7,-96.2,"Wyble Law Firm, PLLC",32.7381756,-96.2813525,Lawyer
East Terrell,32.7,-96.2,Bottoms Up,32.737326989856676,-96.2821230486837,Liquor Store
East Terrell,32.7,-96.2,Redbox,32.742181,-96.279722,Video Store
East Terrell,32.7,-96.2,Allstate Insurance: James Burk,32.73691513755168,-96.28449409268796,Insurance Office
East Terrell,32.7,-96.2,Farmers Insurance,32.73944636,-96.28527196,Insurance Office
East Terrell,32.7,-96.2,Boost Mobile Local by America PCS,32.737443,-96.287357,Mobile Phone Shop
East Terrell,32.7,-96.2,Edward Jones - Financial Advisor: Coby W Pochobradsky,32.73822820464632,-96.28752029967472,Business Service
East Terrell,32.7,-96.2,Premier Plus Pawn,32.737386,-96.28807599999999,Thrift / Vintage Store
East Terrell,32.7,-96.2,Terrell Alarm Systems,32.737514,-96.288572,Home Service
East Terrell,32.7,-96.2,The Coolest Company,32.74375,-96.28496,Home Service
East Terrell,32.7,-96.2,Award Music,32.73970774562678,-96.29006261353082,Music Store
East Terrell,32.7,-96.2,Lawson's Landscaping & Irrigation,32.74732,-96.28582,Construction & Landscaping
East Terrell,32.7,-96.2,Corner Store,32.738946,-96.293861,Convenience Store
East Terrell,32.7,-96.2,747 Water Mart,32.744399372009454,-96.29072828713606,Convenience Store
East Terrell,32.7,-96.2,Sunny Mart,32.74423134536479,-96.29103950408607,Convenience Store
East Terrell,32.7,-96.2,Grace Construction LLC,32.673013243645386,-96.30158185958862,Construction & Landscaping
East Terrell,32.7,-96.2,Lone Stars And Stripes Landscaping,32.7458934,-96.29301819999999,Construction & Landscaping
East Terrell,32.7,-96.2,AT&T Store,32.738614058669185,-96.29766583442688,Mobile Phone Shop
East Terrell,32.7,-96.2,Steele's,32.73793011903763,-96.29843696951866,Clothing Store
East Terrell,32.7,-96.2,Cricket Wireless Authorized Retailer,32.738171,-96.299025,Mobile Phone Shop
East Terrell,32.7,-96.2,Rent-A-Center,32.738779,-96.2988336,Electronics Store
East Terrell,32.7,-96.2,Wells Fargo ATM,32.7380562,-96.2993871,ATM
East Terrell,32.7,-96.2,Fiesta Auto Insurance & Tax Service,32.738195,-96.299799,Insurance Office
East Terrell,32.7,-96.2,Anchor Printing,32.7392531,-96.29965021666666,Paper / Office Supplies Store
East Terrell,32.7,-96.2,Graylan Dabney - State Farm Insurance Agent,32.731637,-96.303569,Insurance Office
East Terrell,32.7,-96.2,Aaron's,32.73959760193731,-96.29974765436219,Furniture / Home Store
East Terrell,32.7,-96.2,Buc-Ee’s,32.723279,-96.307306,Convenience Store
East Terrell,32.7,-96.2,Redbox,32.737203,-96.302864,Video Store
East Terrell,32.7,-96.2,Furniture One,32.737616843309304,-96.30269765853882,Furniture / Home Store
East Terrell,32.7,-96.2,Sprint Store,32.7376766,-96.3048729,Mobile Phone Shop
Josephine,33.071999999999996,-96.31200000000001,Buc-Ee’s,32.979356,-96.294461,Convenience Store
Josephine,33.071999999999996,-96.31200000000001,Brookshire's,33.157769518408514,-96.38878660867829,Grocery Store
Josephine,33.071999999999996,-96.31200000000001,Armadillo Guns,33.06642758767452,-96.44132149886609,Gun Shop
Josephine,33.071999999999996,-96.31200000000001,Dollar General,33.065136908192024,-96.22784983604791,Discount Store
Josephine,33.071999999999996,-96.31200000000001,Dollar General,33.163681,-96.36238399999999,Discount Store
Josephine,33.071999999999996,-96.31200000000001,Family Dollar,32.97231404366176,-96.32639513872944,Discount Store
Josephine,33.071999999999996,-96.31200000000001,CVS pharmacy,32.965709,-96.339865,Pharmacy
Josephine,33.071999999999996,-96.31200000000001,Family Dollar,33.17104056033735,-96.36800182655979,Discount Store
Josephine,33.071999999999996,-96.31200000000001,7-Eleven,33.022745,-96.455873,Convenience Store
Josephine,33.071999999999996,-96.31200000000001,Family Dollar,32.943145,-96.38227,Discount Store
Josephine,33.071999999999996,-96.31200000000001,"H & H Heating & Air, LLC",33.05814,-96.28555,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,Clarks,33.092865111755465,-96.29020661115646,Shoe Store
Josephine,33.071999999999996,-96.31200000000001,Critter Gitr,33.0573062538481,-96.28352522850035,Home Service
Josephine,33.071999999999996,-96.31200000000001,Affordable Dumspster,33.03956,-96.32304,Home Service
Josephine,33.071999999999996,-96.31200000000001,Robert Thomas Home Inspection,33.0786438,-96.35350310000001,Home Service
Josephine,33.071999999999996,-96.31200000000001,Moore Construction Services,33.1059712,-96.3388952,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,Superior Services of Texas,33.0501,-96.35307,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,Pardue Plumbing LLC,33.099878989761926,-96.27359247220738,Home Service
Josephine,33.071999999999996,-96.31200000000001,CP Roofing & Exteriors,33.082603999999996,-96.363015,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,Purple Ranch Lavender Farm,33.0257451216655,-96.32294843516542,Accessories Store
Josephine,33.071999999999996,-96.31200000000001,DEP Heat & AC,33.07788,-96.25571,Home Service
Josephine,33.071999999999996,-96.31200000000001,"Prodigy Service, Inc",33.0470401,-96.2541658,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,Turbo Doors,33.0165248,-96.32234659999999,Home Service
Josephine,33.071999999999996,-96.31200000000001,C & D Air Conditioning and Heating,33.04221620009502,-96.36923789978027,Electronics Store
Josephine,33.071999999999996,-96.31200000000001,Lawn Sense,33.0736231,-96.3801852,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,Taviras Group Painting,33.06807814263481,-96.38015985488892,Home Service
Josephine,33.071999999999996,-96.31200000000001,Els Fencing & Concrete,33.06161786506033,-96.38064533472061,Furniture / Home Store
Josephine,33.071999999999996,-96.31200000000001,CR Fencing and Fabricating,33.024775784471736,-96.27060234546661,Business Service
Josephine,33.071999999999996,-96.31200000000001,Pruitt construction LLC,33.116059,-96.26570700000002,Other Repair Shop
Josephine,33.071999999999996,-96.31200000000001,James Havens Contracting,33.04209780702967,-96.37494425754994,Business Service
Josephine,33.071999999999996,-96.31200000000001,John's Garage Door Services,33.10572892716322,-96.2506440281868,Auto Workshop
Josephine,33.071999999999996,-96.31200000000001,dollar general,33.042533,-96.381535,Discount Store
Josephine,33.071999999999996,-96.31200000000001,Advanced Leak & Line Locators,33.084855,-96.390193,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,B & Pedro Jr Fence Co,33.12623074225315,-96.25953555107115,Home Service
Josephine,33.071999999999996,-96.31200000000001,Duffer Foundation Repair,33.062521000000004,-96.229323,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,"Bentley  and  Sons, Inc.",33.0855758,-96.2292529,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,UPS Access Point location,32.996666,-96.3413,Shipping Store
Josephine,33.071999999999996,-96.31200000000001,Southern Charm Housekeeping,33.002476,-96.25739099999998,Home Service
Josephine,33.071999999999996,-96.31200000000001,ameramove,32.99199933715477,-96.2743091583252,Home Service
Josephine,33.071999999999996,-96.31200000000001,"Original Greenville, Inc.",32.999147,-96.25746,Grocery Store
Josephine,33.071999999999996,-96.31200000000001,TexasCabinetsDirect.com,32.984239,-96.302891,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,All Weather Custom Exteriors and Remodeling,33.0439652,-96.4122501,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,All American Doors,33.079237,-96.417736,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,Mom's Gone Fit,32.9911646,-96.26626859999999,Business Service
Josephine,33.071999999999996,-96.31200000000001,Mobile Phone Repair TX,32.981542141302526,-96.30340576171875,Mobile Phone Shop
Josephine,33.071999999999996,-96.31200000000001,"Dr. David Liao Orthopaedic Center, LLC: David Liao, DO",32.982605,-96.292813,Health & Beauty Service
Josephine,33.071999999999996,-96.31200000000001,Redbox,32.981496,-96.294743,Video Store
Josephine,33.071999999999996,-96.31200000000001,Border Magic by F4 Creations,33.114983,-96.409495,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,Stance Construction LLC,32.99405103398188,-96.37117981910706,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,Fulton Construction Company,33.04346,-96.20481,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,Mattress Firm,32.99676632776911,-96.24342570568994,Mattress Store
Josephine,33.071999999999996,-96.31200000000001,Royse City Lawnmower Shop,32.98030471801758,-96.2809066772461,Other Repair Shop
Josephine,33.071999999999996,-96.31200000000001,Nextgen Bloggers,33.150487061852594,-96.24622106552123,IT Services
Josephine,33.071999999999996,-96.31200000000001,Production Experience-Farmersville,33.121003,-96.41071520000001,Event Service
Josephine,33.071999999999996,-96.31200000000001,Bob Short's LawnEnvy,32.9852003748006,-96.26239636441801,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,Texas Coral Riser Rental-Farmersville,33.12141,-96.410663,Event Service
Josephine,33.071999999999996,-96.31200000000001,"Mizagorn, Ink",33.159221,-96.361654,IT Services
Josephine,33.071999999999996,-96.31200000000001,Collier's Quilt Cottage LLC,32.97598006438142,-96.33255600929259,Fabric Shop
Josephine,33.071999999999996,-96.31200000000001,Royse City Pharmacy,32.975489,-96.33113285693602,Pharmacy
Josephine,33.071999999999996,-96.31200000000001,Ron Olson: Allstate Insurance,32.97547604009912,-96.33201688528061,Insurance Office
Josephine,33.071999999999996,-96.31200000000001,Toyota Key Programming Royse City TX,32.975404036395396,-96.33180499076843,Locksmith
Josephine,33.071999999999996,-96.31200000000001,Rusty's Bodywerks,33.1279475,-96.40807519999998,Auto Workshop
Josephine,33.071999999999996,-96.31200000000001,Smith and Myers furniture,32.97524202784734,-96.332448720932,Furniture / Home Store
Josephine,33.071999999999996,-96.31200000000001,Centsible: A Helping Hands Thrift Store,32.9750523496206,-96.33188397360854,Thrift / Vintage Store
Josephine,33.071999999999996,-96.31200000000001,Bostick Roofing Company,32.9751204,-96.3324817,Home Service
Josephine,33.071999999999996,-96.31200000000001,Robby's Junk Cash for Cars,32.97512,-96.33248,Auto Garage
Josephine,33.071999999999996,-96.31200000000001,Edward Jones - Financial Advisor: Tara B Howey,32.9749202,-96.33129029999999,Business Service
Josephine,33.071999999999996,-96.31200000000001,Lifestyle Home Improvement Dallas Inc.,32.97661835944318,-96.34103085327149,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,Ronnie's Dry Clean Center,32.975008,-96.333602,Dry Cleaner
Josephine,33.071999999999996,-96.31200000000001,Kari Hargrave - State Farm Insurance Agent,32.974859,-96.332854,Insurance Office
Josephine,33.071999999999996,-96.31200000000001,True Blue Heat and Air,32.981117,-96.266021,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,Bourdeau Contracting,32.982482,-96.262192,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,Clay Potter Auction,33.162711,-96.360424,Antique Shop
Josephine,33.071999999999996,-96.31200000000001,"Rybicki Law Firm, PLLC",33.162711,-96.360424,Lawyer
Josephine,33.071999999999996,-96.31200000000001,Timeless Treasures,33.162711,-96.360424,Gift Shop
Josephine,33.071999999999996,-96.31200000000001,Red Door Antiques,33.162711,-96.360424,Antique Shop
Josephine,33.071999999999996,-96.31200000000001,Carrie's Floral Creations,33.1630432,-96.36007649999999,Flower Shop
Josephine,33.071999999999996,-96.31200000000001,Lennar at Verandah,32.9739734,-96.2911127,Home Service
Josephine,33.071999999999996,-96.31200000000001,Wild Rose Events,32.97293337374452,-96.32447719573973,Event Service
Josephine,33.071999999999996,-96.31200000000001,Texas Prime Healthcare Inc,32.9729543,-96.3259281,Home Service
Josephine,33.071999999999996,-96.31200000000001,Dyer Drug Store,33.162949,-96.36096,Medical Supply Store
Josephine,33.071999999999996,-96.31200000000001,"DFW Hybrid Battery, LLC",33.16307973568384,-96.3617491722107,Other Repair Shop
Josephine,33.071999999999996,-96.31200000000001,Old Time Home Furnishings,33.163629,-96.360388,Furniture / Home Store
Josephine,33.071999999999996,-96.31200000000001,Goosehead Insurance - John Bratcher and Josh Howard,33.16301529875035,-96.36223479466713,Insurance Office
Josephine,33.071999999999996,-96.31200000000001,North Texas Excavation,33.0699434,-96.43162960000001,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,Time Warner Spectrum Cable,33.16270252065774,-96.36392712593079,Business Service
Josephine,33.071999999999996,-96.31200000000001,Redbox,33.16329,-96.36261,Video Store
Josephine,33.071999999999996,-96.31200000000001,Allstate Insurance: Victor Dawson,33.156258,-96.378555,Insurance Office
Josephine,33.071999999999996,-96.31200000000001,Fancy Fibers Store,33.163595,-96.36415,Arts & Crafts Store
Josephine,33.071999999999996,-96.31200000000001,Sprint,32.971462,-96.330093,Mobile Phone Shop
Josephine,33.071999999999996,-96.31200000000001,Frontier Communications,32.9702784633734,-96.30525916814803,Business Service
Josephine,33.071999999999996,-96.31200000000001,Oak Grove Landscape & Irrigaiton,33.1611,-96.3711,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,WATT'S SHOP ENGINE SPECIALIST,33.021933182309745,-96.41849398612976,Auto Garage
Josephine,33.071999999999996,-96.31200000000001,Drone Roofing & Construction LLC,32.97049,-96.29588,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,Green Quality Landscaping,33.16699549104067,-96.3592278957367,Construction & Landscaping
Josephine,33.071999999999996,-96.31200000000001,Viasat Authorized Retailer,33.16536095387682,-96.36366963386536,Business Service
Josephine,33.071999999999996,-96.31200000000001,Lennar at Prairie Creek,32.9696102,-96.3319253,Home Service
Josephine,33.071999999999996,-96.31200000000001,Lennar at Riverstone,32.9696102,-96.3319253,Home Service
Josephine,33.071999999999996,-96.31200000000001,Farmers Insurance,33.158893,-96.380012,Insurance Office
Josephine,33.071999999999996,-96.31200000000001,All Pro Diesel Services Inc,33.0199630972871,-96.20461463928223,Auto Garage
East Waxahachie,32.4,-96.8,H-E-B,32.411814,-96.839792,Grocery Store
East Waxahachie,32.4,-96.8,Academy Sports + Outdoors,32.42883958624781,-96.83597981929779,Sporting Goods Shop
East Waxahachie,32.4,-96.8,Hobby Lobby,32.4182263,-96.8429535,Fabric Shop
East Waxahachie,32.4,-96.8,Target,32.4220695624843,-96.83745740121938,Big Box Store
East Waxahachie,32.4,-96.8,PetSmart,32.426343,-96.840238,Pet Store
East Waxahachie,32.4,-96.8,TJ Maxx,32.4294364,-96.8361089,Department Store
East Waxahachie,32.4,-96.8,Best Buy,32.4232138,-96.8433375,Electronics Store
East Waxahachie,32.4,-96.8,Belk,32.4253091,-96.8375862,Department Store
East Waxahachie,32.4,-96.8,JCPenney,32.425108,-96.841369,Department Store
East Waxahachie,32.4,-96.8,GameStop,32.415303,-96.841752,Video Game Store
East Waxahachie,32.4,-96.8,QuikTrip,32.46009084207407,-96.84254564428197,Convenience Store
East Waxahachie,32.4,-96.8,Big Lots,32.40821826602528,-96.84474307773553,Big Box Store
East Waxahachie,32.4,-96.8,Chick-fil-A,32.532328,-96.8202386,Food Service
East Waxahachie,32.4,-96.8,Kirkland's,32.42991006843724,-96.83628024360166,Furniture / Home Store
East Waxahachie,32.4,-96.8,Maurices,32.42635745641729,-96.84051282216564,Women's Store
East Waxahachie,32.4,-96.8,Dollar Tree,32.41174849804442,-96.84333684673014,Discount Store
East Waxahachie,32.4,-96.8,rue21,32.411484,-96.8431242,Clothing Store
East Waxahachie,32.4,-96.8,Bealls,32.412304,-96.843821,Department Store
East Waxahachie,32.4,-96.8,Dollar General,32.5316437291071,-96.85970033484828,Discount Store
East Waxahachie,32.4,-96.8,Family Dollar,32.390741999999996,-96.84760899999999,Discount Store
East Waxahachie,32.4,-96.8,Shoe Carnival,32.429968,-96.83592,Shoe Store
East Waxahachie,32.4,-96.8,Walgreens,32.3997202,-96.8441966,Pharmacy
East Waxahachie,32.4,-96.8,Fed Ex Office,32.424507,-96.839144,Shipping Store
